### instance: myTrafic_1_O40_R40.txt
 6   : 25, 18, 26, 6 , 13, 0 , 19, 0 , 1 , 11, 0 , 3 , 11, 0 , 11, 0 , 0 , 8 , 2 , 0 , 0 , 1 , 7 , 23, 6 , 10, 0 , 2 , 1 , 12, 1 , 7 , 7 , 1 , 6 , 3 , 6 , 7 , 4 , 12
 7   : 0 , 17, 0 , 1 , 1 , 0 , 12, 18, 5 , 9 , 8 , 0 , 11, 14, 1 , 0 , 0 , 18, 0 , 18, 0 , 1 , 0 , 6 , 4 , 0 , 0 , 13, 0 , 0 , 0 , 0 , 2 , 8 , 0 , 14, 0 , 7 , 0 , 4 
 8   : 5 , 29, 3 , 7 , 7 , 0 , 0 , 0 , 19, 10, 12, 7 , 0 , 0 , 1 , 3 , 0 , 0 , 0 , 0 , 11, 2 , 0 , 6 , 6 , 2 , 30, 0 , 0 , 0 , 0 , 3 , 0 , 9 , 6 , 3 , 7 , 0 , 2 , 0 
 9   : 16, 10, 4 , 2 , 0 , 13, 13, 5 , 0 , 5 , 4 , 0 , 4 , 3 , 12, 31, 26, 28, 0 , 0 , 20, 2 , 2 , 4 , 2 , 5 , 15, 10, 0 , 34, 0 , 0 , 13, 1 , 4 , 7 , 4 , 6 , 9 , 2 
 10  : 12, 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 2 , 1 , 8 , 7 , 2 , 0 , 0 , 0 , 0 , 1 , 7 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 3 , 1 , 3 , 3 , 14, 3 , 2 , 0 , 0 , 13, 0 , 0 
 11  : 0 , 17, 1 , 11, 3 , 10, 0 , 0 , 0 , 8 , 0 , 6 , 4 , 14, 0 , 4 , 0 , 0 , 4 , 3 , 0 , 5 , 9 , 4 , 5 , 0 , 0 , 0 , 20, 0 , 8 , 10, 0 , 4 , 11, 3 , 0 , 8 , 3 , 9 
 12  : 8 , 0 , 0 , 2 , 4 , 16, 18, 0 , 1 , 0 , 5 , 35, 8 , 7 , 0 , 0 , 20, 0 , 3 , 0 , 19, 0 , 6 , 6 , 25, 9 , 0 , 0 , 0 , 34, 11, 13, 0 , 3 , 2 , 6 , 0 , 6 , 20, 9 
 13  : 0 , 1 , 0 , 3 , 1 , 19, 21, 3 , 2 , 0 , 0 , 0 , 5 , 26, 0 , 0 , 2 , 13, 0 , 2 , 0 , 0 , 0 , 0 , 0 , 9 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 19, 2 , 0 , 0 , 31, 15
 14  : 0 , 0 , 1 , 4 , 2 , 9 , 0 , 2 , 6 , 10, 0 , 3 , 0 , 2 , 0 , 1 , 4 , 1 , 0 , 1 , 0 , 0 , 11, 7 , 6 , 7 , 0 , 2 , 0 , 9 , 0 , 12, 0 , 0 , 6 , 1 , 0 , 0 , 3 , 1 
 15  : 0 , 0 , 8 , 0 , 0 , 0 , 0 , 0 , 13, 0 , 0 , 0 , 3 , 0 , 14, 0 , 0 , 0 , 10, 19, 0 , 0 , 16, 0 , 1 , 0 , 0 , 0 , 0 , 23, 21, 0 , 8 , 27, 0 , 0 , 0 , 0 , 0 , 0 
 16  : 0 , 0 , 3 , 0 , 0 , 7 , 0 , 11, 0 , 0 , 19, 0 , 1 , 16, 0 , 18, 0 , 0 , 0 , 27, 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 21, 27, 1 , 0 , 15, 0 , 0 , 4 , 0 
 17  : 1 , 0 , 0 , 4 , 0 , 0 , 1 , 0 , 3 , 5 , 0 , 6 , 9 , 0 , 3 , 7 , 0 , 1 , 0 , 0 , 5 , 0 , 13, 8 , 0 , 2 , 3 , 2 , 0 , 0 , 28, 9 , 0 , 4 , 5 , 3 , 0 , 6 , 3 , 2 
 18  : 0 , 0 , 5 , 4 , 10, 2 , 0 , 0 , 7 , 11, 1 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 10, 2 , 4 , 14, 0 , 0 , 3 , 0 , 0 , 20, 1 , 12, 6 , 0 , 12, 11, 0 , 0 , 8 , 2 , 0 
 19  : 0 , 0 , 0 , 0 , 0 , 0 , 8 , 0 , 1 , 0 , 5 , 0 , 5 , 0 , 10, 0 , 0 , 0 , 2 , 8 , 34, 0 , 0 , 15, 0 , 6 , 6 , 27, 26, 0 , 0 , 0 , 0 , 5 , 21, 2 , 0 , 0 , 0 , 1 
 20  : 7 , 1 , 2 , 0 , 11, 0 , 15, 0 , 1 , 5 , 3 , 20, 7 , 0 , 7 , 5 , 19, 0 , 0 , 21, 3 , 0 , 9 , 0 , 0 , 1 , 34, 0 , 24, 0 , 0 , 0 , 15, 0 , 5 , 2 , 28, 14, 4 , 12
 21  : 0 , 0 , 0 , 0 , 13, 0 , 0 , 0 , 3 , 0 , 4 , 4 , 1 , 0 , 10, 0 , 1 , 0 , 0 , 3 , 0 , 0 , 2 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 5 , 3 , 3 , 2 , 2 , 8 , 0 , 6 , 0 , 7 
 22  : 0 , 8 , 17, 16, 1 , 0 , 0 , 0 , 9 , 0 , 30, 0 , 7 , 0 , 4 , 1 , 26, 26, 1 , 9 , 0 , 22, 0 , 0 , 24, 22, 0 , 6 , 0 , 0 , 0 , 15, 3 , 17, 2 , 2 , 21, 5 , 5 , 1 
 23  : 1 , 0 , 25, 4 , 0 , 0 , 0 , 11, 10, 6 , 17, 1 , 0 , 0 , 7 , 0 , 10, 9 , 12, 9 , 0 , 0 , 0 , 1 , 0 , 2 , 0 , 0 , 0 , 0 , 20, 0 , 5 , 1 , 0 , 0 , 18, 1 , 0 , 13
 24  : 0 , 0 , 0 , 0 , 29, 0 , 1 , 0 , 3 , 2 , 10, 0 , 10, 0 , 1 , 0 , 25, 1 , 3 , 4 , 0 , 18, 0 , 0 , 0 , 0 , 3 , 9 , 0 , 0 , 0 , 0 , 0 , 12, 7 , 9 , 0 , 0 , 1 , 3 
 25  : 0 , 0 , 0 , 7 , 0 , 0 , 0 , 32, 15, 16, 0 , 0 , 0 , 0 , 0 , 25, 5 , 0 , 0 , 0 , 23, 0 , 0 , 3 , 4 , 3 , 0 , 0 , 5 , 0 , 3 , 0 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 0 
 26  : 0 , 14, 0 , 22, 0 , 6 , 3 , 0 , 3 , 25, 3 , 4 , 2 , 0 , 2 , 1 , 3 , 0 , 0 , 14, 5 , 4 , 1 , 0 , 8 , 9 , 0 , 0 , 0 , 22, 0 , 9 , 0 , 0 , 1 , 0 , 0 , 1 , 2 , 2 
 27  : 24, 0 , 0 , 0 , 0 , 8 , 0 , 0 , 3 , 2 , 3 , 15, 0 , 11, 2 , 11, 3 , 0 , 14, 0 , 6 , 15, 26, 14, 0 , 2 , 0 , 0 , 20, 0 , 0 , 1 , 0 , 0 , 0 , 1 , 16, 6 , 1 , 0 
 28  : 0 , 0 , 0 , 0 , 30, 0 , 0 , 0 , 1 , 6 , 0 , 0 , 0 , 0 , 0 , 8 , 0 , 0 , 0 , 1 , 0 , 0 , 31, 0 , 0 , 0 , 11, 0 , 0 , 0 , 0 , 0 , 0 , 3 , 0 , 9 , 0 , 0 , 8 , 0 
 29  : 3 , 7 , 0 , 0 , 0 , 0 , 0 , 0 , 6 , 0 , 1 , 10, 2 , 0 , 0 , 2 , 0 , 4 , 12, 0 , 0 , 12, 0 , 0 , 1 , 3 , 21, 4 , 3 , 0 , 0 , 0 , 0 , 2 , 9 , 0 , 1 , 12, 0 , 9 
 30  : 13, 1 , 8 , 3 , 0 , 1 , 12, 4 , 0 , 3 , 12, 0 , 0 , 28, 5 , 0 , 0 , 5 , 20, 0 , 0 , 8 , 0 , 0 , 18, 4 , 0 , 11, 0 , 0 , 0 , 4 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 7 
 31  : 7 , 0 , 28, 36, 0 , 0 , 3 , 13, 0 , 3 , 0 , 0 , 0 , 0 , 1 , 2 , 2 , 0 , 0 , 0 , 0 , 10, 9 , 11, 0 , 18, 0 , 6 , 0 , 0 , 17, 1 , 0 , 0 , 0 , 7 , 0 , 0 , 0 , 0 
 32  : 0 , 17, 0 , 7 , 0 , 11, 27, 5 , 7 , 0 , 0 , 0 , 0 , 1 , 2 , 1 , 0 , 12, 0 , 0 , 4 , 0 , 0 , 0 , 0 , 13, 8 , 25, 0 , 2 , 0 , 0 , 7 , 13, 0 , 0 , 0 , 0 , 21, 6 
 33  : 0 , 0 , 0 , 0 , 7 , 35, 0 , 1 , 11, 0 , 0 , 4 , 32, 0 , 21, 6 , 0 , 9 , 10, 0 , 0 , 5 , 0 , 39, 16, 0 , 0 , 21, 0 , 0 , 20, 0 , 0 , 1 , 0 , 6 , 10, 0 , 11, 2 
 34  : 0 , 0 , 0 , 1 , 4 , 3 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 2 , 0 , 1 , 0 , 4 , 10, 6 , 0 , 4 , 8 , 0 , 0 , 0 , 0 , 3 , 18, 0 , 0 , 0 , 0 , 1 , 0 , 3 , 0 , 19, 0 , 0 
 35  : 6 , 0 , 0 , 0 , 0 , 0 , 6 , 0 , 6 , 6 , 0 , 12, 0 , 2 , 2 , 0 , 8 , 0 , 25, 0 , 0 , 3 , 0 , 0 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 2 , 9 , 0 , 6 , 22, 0 , 0 , 3 , 0 
 36  : 0 , 11, 0 , 3 , 0 , 1 , 0 , 0 , 0 , 1 , 0 , 4 , 0 , 7 , 24, 0 , 0 , 0 , 7 , 0 , 0 , 17, 0 , 1 , 8 , 1 , 0 , 0 , 17, 10, 4 , 10, 15, 18, 14, 3 , 15, 21, 1 , 17
 37  : 0 , 2 , 20, 0 , 5 , 0 , 0 , 0 , 0 , 13, 0 , 8 , 6 , 0 , 4 , 0 , 0 , 0 , 17, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 1 , 0 , 16, 1 , 14, 11, 0 , 0 , 9 , 0 , 15, 0 , 12
 38  : 0 , 0 , 3 , 0 , 8 , 12, 7 , 4 , 6 , 0 , 0 , 9 , 6 , 8 , 2 , 6 , 0 , 2 , 3 , 3 , 6 , 0 , 1 , 0 , 15, 0 , 36, 2 , 6 , 0 , 0 , 0 , 14, 0 , 3 , 2 , 4 , 0 , 0 , 14
 39  : 3 , 0 , 0 , 8 , 0 , 10, 0 , 15, 1 , 0 , 2 , 9 , 6 , 0 , 7 , 0 , 0 , 11, 3 , 1 , 4 , 0 , 0 , 15, 0 , 10, 0 , 1 , 0 , 2 , 1 , 15, 0 , 7 , 0 , 0 , 2 , 0 , 5 , 10
 40  : 2 , 16, 5 , 7 , 3 , 0 , 1 , 0 , 5 , 2 , 9 , 3 , 0 , 23, 1 , 0 , 4 , 13, 0 , 0 , 0 , 3 , 0 , 7 , 1 , 1 , 1 , 1 , 0 , 0 , 0 , 1 , 18, 8 , 1 , 10, 0 , 0 , 0 , 0 


### instance: myTrafic_4_O40_R40.txt
 - load: [178, 178, 178, 178, 178, 178, 179, 178, 178, 179, 177, 180, 178, 179, 177, 177, 179, 179, 177, 179, 179, 176, 178, 180, 177, 176, 178, 180, 178, 178, 178, 179, 177, 178, 177, 179, 177, 179, 177, 179]
 - std: 1.0076629473115577
 - matrix:
 1   : 6 , 1 , 0 , 9 , 3 , 8 , 0 , 12, 1 , 0 , 22, 5 , 9 , 18, 4 , 1 , 0 , 19, 1 , 0 , 12, 2 , 25, 3 , 4 , 5 , 1 , 4 , 27, 1 , 16, 11, 14, 0 , 2 , 0 , 2 , 2 , 0 , 15
 2   : 3 , 3 , 26, 17, 0 , 0 , 32, 1 , 0 , 19, 0 , 0 , 0 , 3 , 0 , 2 , 0 , 11, 0 , 0 , 3 , 0 , 17, 3 , 0 , 4 , 1 , 9 , 0 , 0 , 0 , 0 , 1 , 29, 0 , 0 , 6 , 10, 3 , 0 
 3   : 0 , 0 , 20, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 13, 5 , 10, 0 , 1 , 2 , 1 , 15, 0 , 7 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 7 , 14, 0 , 13, 0 , 16, 0 
 4   : 5 , 0 , 0 , 0 , 0 , 0 , 9 , 5 , 0 , 0 , 13, 14, 8 , 2 , 2 , 7 , 8 , 28, 0 , 0 , 0 , 2 , 1 , 0 , 0 , 0 , 2 , 1 , 28, 0 , 0 , 2 , 14, 0 , 0 , 0 , 3 , 22, 2 , 3 
 5   : 0 , 2 , 0 , 6 , 2 , 18, 0 , 19, 0 , 0 , 0 , 6 , 0 , 0 , 0 , 15, 0 , 3 , 14, 15, 0 , 14, 0 , 0 , 0 , 16, 32, 10, 6 , 9 , 0 , 0 , 4 , 0 , 0 , 3 , 0 , 13, 0 , 0 
 6   : 30, 0 , 3 , 0 , 29, 7 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 7 , 2 , 10, 8 , 0 , 0 , 0 , 0 , 14, 4 , 19, 17, 1 , 10, 0 , 3 , 11, 0 , 4 , 0 
 7   : 8 , 0 , 0 , 0 , 0 , 19, 0 , 19, 0 , 0 , 9 , 3 , 15, 4 , 0 , 1 , 0 , 9 , 8 , 0 , 0 , 1 , 1 , 25, 16, 0 , 0 , 0 , 16, 3 , 0 , 0 , 0 , 0 , 20, 20, 1 , 4 , 0 , 0 
 8   : 0 , 0 , 21, 0 , 0 , 0 , 0 , 18, 7 , 0 , 0 , 0 , 14, 0 , 0 , 2 , 0 , 8 , 11, 0 , 1 , 0 , 3 , 0 , 0 , 0 , 0 , 2 , 3 , 11, 0 , 0 , 0 , 29, 11, 12, 13, 0 , 0 , 0 
 9   : 0 , 13, 0 , 0 , 0 , 0 , 0 , 0 , 1 , 17, 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 15, 9 , 0 , 29, 0 , 5 , 12, 25, 0 , 7 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 10  : 1 , 20, 25, 18, 16, 0 , 0 , 0 , 8 , 0 , 31, 27, 1 , 25, 0 , 1 , 0 , 2 , 0 , 6 , 11, 0 , 0 , 0 , 6 , 35, 0 , 2 , 0 , 1 , 2 , 0 , 19, 0 , 2 , 8 , 7 , 0 , 0 , 0 
 11  : 1 , 10, 0 , 0 , 6 , 2 , 0 , 0 , 2 , 8 , 0 , 0 , 0 , 4 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 13, 0 , 0 , 15, 31, 10, 0 , 0 , 1 , 0 , 0 , 1 , 0 , 0 , 3 , 0 , 2 , 0 , 0 
 12  : 1 , 0 , 0 , 24, 3 , 15, 5 , 0 , 23, 13, 4 , 0 , 2 , 4 , 1 , 1 , 7 , 8 , 0 , 0 , 9 , 0 , 1 , 0 , 9 , 20, 0 , 11, 0 , 2 , 0 , 1 , 0 , 0 , 3 , 5 , 1 , 0 , 2 , 7 
 13  : 3 , 0 , 13, 7 , 0 , 0 , 0 , 0 , 1 , 4 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 1 , 7 , 5 , 8 , 0 , 0 , 0 , 0 , 2 , 1 , 3 , 0 , 1 , 3 , 0 , 0 , 0 , 1 , 13, 2 , 10, 8 , 7 
 14  : 11, 0 , 6 , 0 , 0 , 22, 0 , 0 , 7 , 0 , 13, 0 , 0 , 0 , 0 , 1 , 27, 2 , 0 , 15, 4 , 4 , 12, 0 , 0 , 0 , 13, 6 , 0 , 0 , 17, 1 , 0 , 0 , 1 , 17, 24, 9 , 0 , 0 
 15  : 21, 0 , 0 , 11, 5 , 0 , 25, 11, 15, 0 , 0 , 0 , 3 , 0 , 0 , 2 , 6 , 13, 0 , 0 , 4 , 9 , 5 , 3 , 0 , 0 , 27, 21, 0 , 7 , 0 , 0 , 0 , 19, 16, 11, 0 , 0 , 4 , 0 
 16  : 0 , 0 , 0 , 0 , 10, 7 , 0 , 0 , 18, 0 , 0 , 0 , 4 , 19, 0 , 0 , 24, 0 , 2 , 13, 1 , 0 , 13, 6 , 0 , 0 , 7 , 0 , 0 , 3 , 0 , 8 , 0 , 0 , 0 , 6 , 11, 3 , 0 , 0 
 17  : 5 , 2 , 9 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 11, 2 , 22, 3 , 0 , 14, 16, 3 , 1 , 19, 11, 24, 21, 0 , 0 , 0 , 0 , 0 , 16, 20, 0 , 8 , 1 , 0 , 0 , 12, 0 , 12
 18  : 1 , 17, 0 , 18, 0 , 0 , 0 , 14, 2 , 0 , 0 , 16, 2 , 2 , 0 , 0 , 18, 0 , 2 , 0 , 9 , 1 , 0 , 6 , 1 , 1 , 3 , 4 , 0 , 9 , 0 , 5 , 0 , 0 , 4 , 3 , 14, 0 , 0 , 1 
 19  : 3 , 0 , 9 , 0 , 7 , 27, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 27, 0 , 0 , 1 , 0 , 0 , 2 , 5 , 9 , 0 , 10, 6 , 0 , 0 , 7 , 3 , 3 , 30, 0 , 0 , 4 , 0 , 0 , 2 , 4 , 0 
 20  : 0 , 30, 0 , 0 , 0 , 0 , 4 , 2 , 3 , 0 , 13, 0 , 21, 16, 0 , 0 , 11, 2 , 2 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 4 , 0 , 6 , 14, 1 , 0 , 0 , 2 , 8 , 0 , 1 , 0 , 0 , 0 
 21  : 10, 0 , 5 , 0 , 0 , 0 , 0 , 1 , 0 , 7 , 4 , 0 , 12, 9 , 0 , 0 , 0 , 0 , 0 , 0 , 9 , 8 , 2 , 0 , 5 , 0 , 1 , 0 , 24, 0 , 0 , 1 , 13, 6 , 2 , 5 , 1 , 23, 1 , 12
 22  : 17, 0 , 1 , 0 , 29, 0 , 0 , 0 , 7 , 36, 0 , 28, 0 , 10, 0 , 0 , 11, 0 , 0 , 32, 3 , 0 , 2 , 25, 0 , 6 , 2 , 0 , 0 , 7 , 4 , 2 , 0 , 3 , 35, 11, 0 , 0 , 22, 25
 23  : 0 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 2 , 3 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 10, 7 , 0 , 0 , 0 , 7 , 23, 0 , 0 , 0 , 12, 0 , 2 , 0 , 7 , 0 
 24  : 0 , 10, 0 , 0 , 0 , 10, 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 6 , 0 , 0 , 6 , 12, 0 , 4 , 0 , 15, 0 , 4 , 1 , 6 , 1 , 0 , 4 , 11, 5 , 0 , 9 , 7 , 5 , 8 , 0 , 0 , 0 
 25  : 0 , 14, 0 , 0 , 5 , 0 , 7 , 0 , 3 , 14, 1 , 0 , 0 , 0 , 11, 0 , 3 , 0 , 0 , 5 , 4 , 19, 1 , 0 , 28, 1 , 0 , 0 , 0 , 0 , 5 , 3 , 27, 0 , 0 , 0 , 1 , 0 , 10, 20
 26  : 0 , 7 , 0 , 0 , 6 , 0 , 0 , 0 , 9 , 4 , 9 , 3 , 2 , 0 , 0 , 14, 0 , 0 , 1 , 0 , 2 , 2 , 4 , 0 , 8 , 19, 7 , 30, 0 , 3 , 21, 0 , 9 , 23, 0 , 2 , 9 , 0 , 1 , 0 
 27  : 0 , 0 , 1 , 0 , 20, 1 , 37, 26, 1 , 0 , 4 , 0 , 0 , 0 , 0 , 34, 0 , 0 , 11, 22, 0 , 7 , 0 , 6 , 1 , 0 , 0 , 7 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 2 , 0 , 0 , 9 
 28  : 0 , 0 , 15, 0 , 0 , 1 , 0 , 0 , 0 , 14, 3 , 32, 8 , 0 , 0 , 0 , 3 , 0 , 5 , 5 , 8 , 5 , 0 , 4 , 0 , 4 , 1 , 0 , 35, 0 , 10, 12, 2 , 12, 6 , 21, 0 , 1 , 0 , 0 
 29  : 0 , 2 , 0 , 0 , 2 , 0 , 0 , 0 , 10, 0 , 18, 0 , 1 , 0 , 0 , 28, 14, 1 , 0 , 17, 2 , 4 , 0 , 0 , 19, 0 , 0 , 22, 0 , 19, 0 , 0 , 4 , 0 , 1 , 0 , 0 , 0 , 31, 0 
 30  : 9 , 2 , 0 , 7 , 0 , 1 , 19, 0 , 4 , 0 , 0 , 32, 4 , 0 , 0 , 6 , 17, 0 , 3 , 6 , 4 , 5 , 16, 0 , 0 , 0 , 0 , 0 , 0 , 7 , 0 , 0 , 0 , 3 , 1 , 1 , 0 , 18, 0 , 0 
 31  : 2 , 0 , 0 , 23, 0 , 4 , 0 , 0 , 0 , 25, 9 , 0 , 0 , 0 , 16, 10, 0 , 10, 1 , 0 , 5 , 0 , 1 , 6 , 4 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 17, 3 , 2 , 4 , 18, 0 , 10, 10
 32  : 0 , 12, 0 , 0 , 12, 0 , 0 , 0 , 19, 0 , 0 , 0 , 13, 11, 12, 21, 0 , 0 , 0 , 1 , 3 , 0 , 0 , 1 , 8 , 2 , 10, 0 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 1 , 0 , 0 , 0 
 33  : 16, 0 , 0 , 0 , 2 , 6 , 0 , 0 , 9 , 0 , 13, 0 , 0 , 5 , 11, 0 , 0 , 0 , 0 , 0 , 3 , 0 , 0 , 7 , 0 , 2 , 2 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 3 , 0 , 0 , 15, 9 , 0 
 34  : 8 , 0 , 12, 0 , 8 , 0 , 0 , 33, 0 , 0 , 0 , 0 , 0 , 9 , 0 , 0 , 2 , 19, 23, 0 , 2 , 1 , 21, 11, 5 , 0 , 3 , 0 , 0 , 5 , 1 , 0 , 0 , 8 , 2 , 0 , 0 , 22, 0 , 1 
 35  : 1 , 7 , 7 , 0 , 0 , 2 , 29, 3 , 0 , 12, 0 , 11, 1 , 2 , 0 , 0 , 27, 0 , 26, 0 , 9 , 0 , 7 , 0 , 0 , 9 , 8 , 3 , 7 , 27, 0 , 13, 23, 0 , 1 , 0 , 3 , 0 , 5 , 0 
 36  : 9 , 2 , 0 , 17, 10, 0 , 0 , 0 , 5 , 3 , 0 , 0 , 0 , 0 , 20, 6 , 0 , 0 , 0 , 16, 1 , 11, 1 , 4 , 0 , 0 , 3 , 0 , 5 , 0 , 0 , 26, 1 , 0 , 6 , 0 , 5 , 0 , 0 , 34
 37  : 1 , 8 , 3 , 18, 0 , 7 , 0 , 12, 0 , 0 , 11, 0 , 0 , 0 , 4 , 0 , 0 , 12, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 6 , 2 , 0 , 8 , 0 , 0 , 14, 0 , 0 , 15, 0 
 38  : 0 , 13, 0 , 1 , 0 , 13, 11, 0 , 2 , 0 , 0 , 1 , 2 , 14, 13, 3 , 0 , 0 , 21, 0 , 5 , 26, 0 , 2 , 0 , 0 , 21, 1 , 0 , 0 , 0 , 0 , 8 , 0 , 3 , 6 , 0 , 11, 0 , 0 
 39  : 0 , 3 , 0 , 0 , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 22, 0 , 18, 0 , 0 , 6 , 10, 1 , 14, 0 , 0 , 1 , 0 , 0 , 0 , 18, 0 , 0 , 22, 19, 0 , 0 , 1 , 4 , 17, 0 , 0 , 0 
 40  : 6 , 0 , 2 , 2 , 0 , 0 , 1 , 2 , 19, 0 , 0 , 1 , 9 , 8 , 0 , 16, 0 , 1 , 0 , 2 , 11, 0 , 0 , 6 , 3 , 0 , 1 , 0 , 0 , 8 , 0 , 3 , 9 , 7 , 7 , 2 , 1 , 0 , 23, 23


### instance: myTrafic_5_O40_R40.txt
 - load: [165, 165, 165, 165, 165, 166, 165, 165, 166, 166, 165, 167, 165, 165, 165, 165, 165, 164, 165, 166, 165, 167, 164, 164, 165, 164, 164, 166, 164, 164, 164, 166, 165, 165, 164, 164, 166, 164, 164, 166]
 - std: 0.8473185457363234
 - matrix:
 1   : 0 , 0 , 0 , 0 , 10, 0 , 4 , 6 , 1 , 0 , 1 , 0 , 2 , 2 , 0 , 2 , 0 , 6 , 16, 0 , 19, 14, 0 , 3 , 5 , 12, 3 , 11, 4 , 0 , 3 , 21, 0 , 2 , 0 , 0 , 0 , 0 , 11, 6 
 2   : 0 , 0 , 1 , 0 , 0 , 16, 8 , 0 , 4 , 17, 0 , 0 , 0 , 14, 0 , 0 , 0 , 1 , 0 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 11, 0 , 0 , 2 , 0 , 0 , 10, 1 , 2 , 27, 0 , 0 , 0 
 3   : 0 , 8 , 1 , 0 , 13, 0 , 6 , 35, 0 , 0 , 0 , 0 , 33, 0 , 0 , 26, 0 , 4 , 0 , 6 , 0 , 0 , 0 , 0 , 19, 0 , 0 , 10, 0 , 6 , 4 , 1 , 0 , 0 , 9 , 3 , 0 , 1 , 15, 0 
 4   : 13, 20, 2 , 0 , 5 , 4 , 4 , 0 , 0 , 0 , 18, 3 , 30, 13, 0 , 5 , 0 , 0 , 3 , 4 , 4 , 5 , 17, 7 , 0 , 13, 14, 36, 0 , 16, 0 , 1 , 5 , 0 , 3 , 8 , 0 , 33, 14, 0 
 5   : 0 , 8 , 6 , 8 , 5 , 0 , 0 , 3 , 0 , 3 , 0 , 0 , 6 , 0 , 0 , 4 , 1 , 0 , 2 , 0 , 31, 0 , 0 , 14, 16, 2 , 12, 5 , 0 , 0 , 0 , 10, 7 , 0 , 0 , 30, 3 , 7 , 0 , 0 
 6   : 3 , 1 , 2 , 0 , 0 , 5 , 3 , 10, 23, 0 , 13, 0 , 19, 4 , 0 , 0 , 0 , 2 , 4 , 0 , 7 , 26, 0 , 0 , 10, 6 , 10, 0 , 0 , 10, 8 , 3 , 0 , 0 , 0 , 0 , 1 , 10, 0 , 2 
 7   : 0 , 0 , 2 , 3 , 2 , 0 , 18, 1 , 0 , 0 , 0 , 0 , 2 , 7 , 0 , 2 , 0 , 20, 0 , 16, 0 , 8 , 0 , 21, 1 , 0 , 14, 1 , 13, 19, 18, 0 , 1 , 0 , 0 , 4 , 14, 17, 0 , 5 
 8   : 1 , 1 , 2 , 9 , 1 , 1 , 6 , 0 , 11, 0 , 0 , 23, 0 , 5 , 1 , 0 , 10, 0 , 0 , 24, 0 , 0 , 4 , 0 , 0 , 8 , 0 , 17, 1 , 6 , 2 , 14, 0 , 6 , 0 , 3 , 2 , 3 , 8 , 6 
 9   : 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 10, 0 , 1 , 1 , 8 , 9 , 0 , 6 , 6 , 0 , 12, 1 , 0 , 1 , 0 , 1 , 0 , 21, 0 , 0 , 6 , 0 , 0 , 4 , 0 , 10, 6 , 3 , 6 
 10  : 0 , 0 , 1 , 0 , 5 , 0 , 0 , 0 , 2 , 2 , 4 , 0 , 22, 7 , 0 , 3 , 10, 2 , 0 , 0 , 0 , 2 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 3 , 2 , 20, 17, 0 , 0 , 6 , 0 , 0 , 0 
 11  : 13, 0 , 19, 0 , 3 , 0 , 6 , 0 , 0 , 1 , 0 , 0 , 11, 10, 0 , 0 , 0 , 0 , 11, 0 , 10, 5 , 13, 1 , 0 , 22, 0 , 13, 12, 28, 2 , 5 , 2 , 0 , 16, 0 , 4 , 0 , 3 , 0 
