### instance: myTrafic_1_O80_R80.txt
 45  : 1 , 1 , 17, 0 , 0 , 13, 0 , 0 , 0 , 0 , 8 , 15, 4 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 11, 0 , 4 , 5 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 16, 3 , 0 , 1 , 8 , 4 , 2 , 3 , 0 , 0 , 10, 1 , 2 , 13, 0 , 21, 2 , 0 , 2 , 3 , 4 , 0 , 0 , 10, 18, 0 , 0 , 0 , 0 , 12, 19, 34, 0 , 0 , 0 , 0 , 0 , 0 , 10, 10, 0 , 0 , 0 , 0 , 1 , 8 , 0 , 0 , 0 
 46  : 0 , 0 , 0 , 0 , 13, 14, 22, 3 , 2 , 14, 0 , 0 , 12, 0 , 13, 0 , 3 , 11, 0 , 6 , 2 , 0 , 17, 0 , 3 , 0 , 1 , 0 , 9 , 0 , 0 , 3 , 1 , 7 , 0 , 7 , 0 , 16, 8 , 4 , 0 , 0 , 2 , 4 , 0 , 2 , 0 , 0 , 0 , 0 , 8 , 9 , 0 , 7 , 7 , 2 , 14, 1 , 0 , 4 , 0 , 12, 18, 0 , 0 , 12, 12, 0 , 27, 5 , 0 , 8 , 0 , 22, 6 , 0 , 0 , 8 , 36, 0 
 47  : 0 , 8 , 8 , 0 , 0 , 0 , 0 , 0 , 4 , 0 , 4 , 0 , 27, 0 , 10, 11, 0 , 0 , 19, 4 , 0 , 25, 1 , 8 , 22, 0 , 0 , 0 , 0 , 0 , 0 , 14, 0 , 1 , 1 , 0 , 15, 0 , 0 , 1 , 3 , 1 , 9 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 1 , 19, 0 , 2 , 6 , 0 , 0 , 5 , 13, 0 , 0 , 20, 11, 0 , 15, 15, 0 , 0 , 0 , 16, 0 , 0 , 0 , 4 , 0 , 2 
 48  : 0 , 1 , 0 , 22, 0 , 3 , 14, 0 , 2 , 0 , 9 , 8 , 8 , 6 , 0 , 1 , 0 , 0 , 10, 0 , 1 , 0 , 0 , 0 , 21, 0 , 0 , 1 , 0 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 9 , 26, 0 , 0 , 20, 0 , 0 , 2 , 0 , 5 , 0 , 0 , 6 , 0 , 5 , 3 , 0 , 4 , 8 , 10, 0 , 0 , 13, 0 , 0 , 0 , 17, 0 , 0 , 0 , 0 , 5 , 11, 3 , 6 , 1 , 0 , 6 , 3 , 0 
 49  : 4 , 0 , 2 , 1 , 6 , 0 , 0 , 5 , 5 , 2 , 0 , 1 , 7 , 0 , 0 , 0 , 9 , 0 , 0 , 11, 0 , 0 , 0 , 6 , 0 , 0 , 0 , 20, 12, 0 , 0 , 0 , 0 , 11, 8 , 0 , 11, 7 , 3 , 0 , 0 , 0 , 0 , 22, 8 , 0 , 0 , 0 , 0 , 19, 1 , 2 , 0 , 0 , 0 , 1 , 10, 3 , 0 , 0 , 2 , 0 , 9 , 0 , 14, 4 , 1 , 14, 6 , 2 , 0 , 11, 0 , 0 , 18, 0 , 0 , 21, 0 , 0 
 50  : 0 , 0 , 6 , 0 , 11, 0 , 0 , 0 , 13, 1 , 0 , 0 , 0 , 0 , 25, 0 , 0 , 0 , 8 , 6 , 0 , 0 , 10, 0 , 0 , 2 , 0 , 1 , 0 , 19, 5 , 15, 0 , 3 , 0 , 13, 10, 0 , 6 , 8 , 0 , 0 , 0 , 3 , 3 , 0 , 1 , 0 , 4 , 25, 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 3 , 22, 0 , 11, 7 , 0 , 0 , 0 , 0 , 0 , 0 , 6 , 0 , 0 , 0 , 1 , 0 , 2 , 2 , 2 , 0 , 14
 51  : 2 , 3 , 0 , 9 , 4 , 0 , 5 , 5 , 5 , 3 , 0 , 1 , 0 , 12, 0 , 11, 6 , 0 , 0 , 28, 6 , 9 , 13, 0 , 13, 0 , 0 , 5 , 0 , 0 , 0 , 0 , 12, 0 , 22, 0 , 1 , 0 , 0 , 0 , 6 , 3 , 1 , 15, 0 , 0 , 0 , 18, 4 , 16, 26, 7 , 0 , 3 , 2 , 0 , 1 , 6 , 1 , 0 , 11, 0 , 0 , 4 , 8 , 1 , 6 , 0 , 11, 1 , 0 , 4 , 0 , 0 , 0 , 3 , 16, 0 , 0 , 0 
 52  : 0 , 23, 8 , 0 , 0 , 0 , 2 , 0 , 10, 0 , 0 , 17, 0 , 4 , 0 , 5 , 4 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 13, 0 , 0 , 0 , 15, 5 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 4 , 0 , 3 , 0 , 0 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 1 , 0 
 53  : 30, 15, 0 , 0 , 0 , 0 , 13, 23, 0 , 3 , 6 , 15, 25, 0 , 7 , 0 , 0 , 9 , 4 , 0 , 6 , 0 , 1 , 0 , 0 , 3 , 0 , 3 , 0 , 7 , 0 , 19, 5 , 14, 0 , 2 , 7 , 0 , 0 , 1 , 37, 0 , 5 , 11, 9 , 28, 0 , 13, 0 , 5 , 0 , 0 , 0 , 15, 30, 12, 0 , 0 , 0 , 1 , 17, 0 , 0 , 6 , 1 , 0 , 27, 0 , 6 , 0 , 2 , 16, 0 , 3 , 2 , 6 , 7 , 15, 7 , 2 
 54  : 0 , 2 , 1 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 29, 7 , 0 , 0 , 0 , 7 , 0 , 37, 2 , 17, 5 , 7 , 0 , 2 , 0 , 0 , 0 , 6 , 0 , 28, 5 , 0 , 12, 0 , 0 , 1 , 0 , 24, 0 , 5 , 0 , 0 , 21, 0 , 10, 0 , 18, 0 , 36, 0 , 16, 13, 16, 0 , 26, 4 , 8 , 7 , 21, 0 , 0 , 0 , 9 , 0 , 0 , 2 , 0 , 5 , 0 , 1 , 8 , 0 , 10, 1 , 0 , 0 
 55  : 0 , 2 , 13, 2 , 4 , 0 , 1 , 13, 35, 7 , 4 , 1 , 0 , 1 , 0 , 14, 0 , 5 , 12, 8 , 22, 0 , 4 , 0 , 2 , 2 , 0 , 3 , 2 , 21, 0 , 17, 0 , 12, 1 , 0 , 8 , 32, 0 , 34, 0 , 4 , 5 , 5 , 11, 0 , 0 , 18, 7 , 28, 0 , 1 , 0 , 0 , 0 , 0 , 1 , 5 , 0 , 3 , 0 , 2 , 0 , 2 , 5 , 7 , 8 , 1 , 0 , 0 , 0 , 0 , 5 , 8 , 12, 1 , 6 , 6 , 0 , 4 
 56  : 0 , 0 , 0 , 0 , 0 , 0 , 14, 0 , 13, 2 , 2 , 10, 0 , 0 , 2 , 8 , 2 , 0 , 0 , 17, 0 , 0 , 0 , 21, 17, 0 , 3 , 4 , 0 , 9 , 3 , 0 , 0 , 11, 0 , 6 , 2 , 0 , 5 , 3 , 3 , 0 , 1 , 0 , 0 , 2 , 1 , 3 , 0 , 0 , 35, 0 , 8 , 0 , 0 , 0 , 14, 0 , 4 , 0 , 0 , 1 , 0 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 3 , 18, 0 , 11, 0 , 0 
 57  : 36, 0 , 0 , 0 , 0 , 26, 18, 13, 1 , 0 , 15, 2 , 0 , 16, 0 , 0 , 4 , 0 , 0 , 0 , 0 , 5 , 23, 0 , 4 , 0 , 27, 0 , 16, 4 , 33, 0 , 13, 9 , 3 , 4 , 0 , 11, 1 , 0 , 4 , 0 , 3 , 29, 2 , 0 , 18, 0 , 7 , 3 , 0 , 1 , 6 , 0 , 0 , 4 , 8 , 15, 0 , 0 , 4 , 3 , 2 , 8 , 5 , 1 , 0 , 18, 0 , 0 , 0 , 0 , 15, 18, 9 , 0 , 15, 0 , 8 , 1 
 58  : 24, 23, 0 , 0 , 0 , 0 , 1 , 12, 7 , 0 , 2 , 12, 4 , 6 , 4 , 3 , 5 , 0 , 2 , 6 , 1 , 3 , 3 , 2 , 0 , 0 , 0 , 3 , 32, 0 , 0 , 0 , 2 , 0 , 4 , 2 , 1 , 0 , 3 , 0 , 12, 9 , 7 , 7 , 6 , 0 , 6 , 0 , 3 , 9 , 6 , 18, 25, 21, 0 , 3 , 4 , 0 , 7 , 5 , 0 , 21, 1 , 0 , 10, 25, 0 , 0 , 4 , 4 , 5 , 1 , 8 , 1 , 26, 2 , 0 , 12, 6 , 19
 59  : 0 , 13, 0 , 2 , 0 , 0 , 0 , 0 , 0 , 5 , 0 , 0 , 3 , 0 , 0 , 0 , 21, 0 , 0 , 0 , 0 , 4 , 4 , 0 , 1 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 7 , 0 , 15, 4 , 0 , 4 , 0 , 19, 0 , 0 , 10, 0 , 7 , 0 , 0 , 12, 19, 0 , 0 , 0 , 15, 0 , 0 , 3 , 0 , 3 , 0 , 0 , 0 , 7 , 14, 0 , 3 , 12, 0 , 15, 22, 0 , 0 , 2 , 0 , 10, 0 , 2 , 5 , 0 
 60  : 0 , 0 , 0 , 0 , 1 , 17, 3 , 12, 1 , 8 , 0 , 0 , 5 , 0 , 0 , 1 , 0 , 11, 0 , 3 , 0 , 1 , 4 , 0 , 8 , 0 , 0 , 0 , 5 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 9 , 19, 0 , 1 , 6 , 15, 0 , 0 , 2 , 30, 3 , 0 , 0 , 0 , 0 , 7 , 0 , 0 , 0 , 9 , 0 , 11, 17, 5 , 0 , 0 , 0 , 0 , 27, 1 , 0 , 0 , 10, 2 , 4 , 13, 12, 0 , 11, 2 , 9 , 0 , 3 , 3 
 61  : 0 , 3 , 7 , 10, 0 , 0 , 2 , 0 , 14, 0 , 5 , 0 , 0 , 1 , 0 , 2 , 0 , 18, 5 , 17, 0 , 1 , 0 , 8 , 3 , 0 , 15, 7 , 8 , 28, 0 , 0 , 0 , 1 , 2 , 31, 5 , 9 , 0 , 0 , 0 , 0 , 2 , 0 , 3 , 0 , 0 , 16, 0 , 10, 4 , 1 , 0 , 6 , 0 , 0 , 0 , 21, 0 , 7 , 0 , 7 , 0 , 1 , 27, 1 , 8 , 0 , 0 , 16, 3 , 0 , 1 , 0 , 4 , 0 , 0 , 4 , 8 , 0 
 62  : 0 , 5 , 0 , 4 , 3 , 0 , 3 , 10, 0 , 5 , 12, 7 , 0 , 1 , 0 , 3 , 0 , 0 , 0 , 13, 0 , 0 , 0 , 0 , 19, 0 , 0 , 0 , 0 , 17, 0 , 0 , 2 , 14, 6 , 0 , 1 , 3 , 19, 0 , 0 , 0 , 12, 0 , 0 , 0 , 16, 1 , 3 , 0 , 9 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 25, 13, 0 , 0 , 22, 7 , 0 , 10, 0 , 0 , 33, 0 , 0 , 7 , 0 , 14, 7 , 0 , 0 , 0 , 0 , 0 
 63  : 0 , 18, 0 , 0 , 10, 0 , 3 , 2 , 0 , 0 , 0 , 1 , 5 , 20, 24, 0 , 8 , 29, 22, 0 , 6 , 0 , 8 , 4 , 23, 21, 0 , 0 , 0 , 0 , 20, 0 , 29, 0 , 5 , 0 , 16, 5 , 18, 19, 29, 0 , 0 , 0 , 0 , 0 , 2 , 0 , 6 , 0 , 5 , 0 , 15, 10, 3 , 0 , 0 , 10, 9 , 23, 1 , 0 , 0 , 10, 0 , 1 , 0 , 0 , 8 , 0 , 0 , 20, 0 , 0 , 0 , 11, 0 , 5 , 0 , 0 
 64  : 0 , 14, 0 , 6 , 0 , 4 , 5 , 3 , 37, 1 , 10, 3 , 3 , 0 , 16, 1 , 20, 0 , 0 , 2 , 0 , 1 , 2 , 23, 2 , 2 , 0 , 0 , 0 , 6 , 22, 1 , 9 , 5 , 0 , 6 , 2 , 0 , 1 , 0 , 0 , 6 , 2 , 0 , 0 , 29, 10, 2 , 0 , 2 , 0 , 9 , 5 , 8 , 0 , 0 , 6 , 0 , 9 , 0 , 16, 0 , 12, 4 , 6 , 0 , 1 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 7 , 5 , 1 , 0 , 15, 6 
 65  : 0 , 0 , 1 , 1 , 0 , 5 , 2 , 9 , 0 , 1 , 19, 0 , 3 , 1 , 13, 1 , 14, 0 , 1 , 0 , 6 , 14, 0 , 13, 0 , 1 , 2 , 0 , 9 , 5 , 0 , 9 , 7 , 5 , 0 , 0 , 15, 2 , 9 , 2 , 33, 0 , 0 , 13, 0 , 0 , 7 , 0 , 3 , 8 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 2 , 2 , 11, 1 , 3 , 14, 0 , 1 , 16, 2 , 0 , 0 , 0 , 2 , 2 , 2 , 9 , 0 , 0 , 16, 23, 0 
 66  : 19, 0 , 15, 5 , 0 , 1 , 19, 5 , 0 , 14, 9 , 0 , 10, 11, 0 , 2 , 2 , 0 , 11, 2 , 0 , 1 , 2 , 10, 0 , 0 , 0 , 0 , 0 , 7 , 13, 0 , 30, 2 , 4 , 10, 0 , 0 , 2 , 23, 0 , 0 , 5 , 12, 8 , 3 , 0 , 5 , 1 , 4 , 0 , 7 , 0 , 8 , 0 , 26, 18, 0 , 2 , 4 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 7 , 2 , 14, 0 , 0 , 10, 0 , 0 , 0 , 0 , 10, 25, 0 
 67  : 0 , 1 , 1 , 3 , 0 , 13, 0 , 8 , 0 , 6 , 0 , 0 , 0 , 0 , 6 , 0 , 20, 0 , 5 , 3 , 1 , 11, 0 , 26, 2 , 8 , 0 , 21, 8 , 0 , 3 , 0 , 0 , 5 , 1 , 2 , 0 , 0 , 25, 0 , 0 , 1 , 0 , 14, 2 , 10, 0 , 0 , 6 , 0 , 0 , 7 , 0 , 8 , 2 , 0 , 0 , 13, 2 , 9 , 0 , 0 , 0 , 0 , 0 , 4 , 20, 3 , 1 , 3 , 5 , 0 , 0 , 0 , 1 , 4 , 0 , 16, 3 , 10
 68  : 2 , 4 , 26, 1 , 0 , 5 , 32, 0 , 0 , 16, 9 , 0 , 4 , 0 , 0 , 0 , 1 , 16, 2 , 0 , 0 , 13, 0 , 0 , 12, 0 , 8 , 0 , 0 , 0 , 8 , 21, 0 , 6 , 1 , 0 , 0 , 0 , 2 , 0 , 3 , 3 , 8 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 6 , 3 , 0 , 0 , 3 , 5 , 0 , 9 , 0 , 0 , 2 , 0 , 1 , 12, 0 , 14, 0 , 0 , 0 , 4 , 12, 0 , 16, 10, 3 , 0 , 21, 1 , 0 , 6 
 69  : 1 , 5 , 0 , 13, 1 , 16, 0 , 2 , 9 , 0 , 0 , 0 , 0 , 16, 0 , 0 , 8 , 0 , 11, 13, 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 9 , 0 , 0 , 17, 0 , 3 , 17, 13, 13, 9 , 0 , 0 , 0 , 0 , 0 , 0 , 4 , 0 , 2 , 0 , 1 , 0 , 5 , 0 , 3 , 0 , 0 , 1 , 2 , 0 , 2 , 7 , 0 , 2 , 0 , 0 , 1 , 3 , 0 , 32, 10, 0 , 0 , 0 , 0 , 17, 0 
 70  : 4 , 0 , 7 , 4 , 10, 0 , 15, 7 , 0 , 6 , 1 , 35, 10, 0 , 1 , 12, 0 , 0 , 0 , 6 , 0 , 14, 4 , 0 , 0 , 4 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 3 , 5 , 0 , 9 , 13, 2 , 14, 1 , 0 , 0 , 0 , 33, 7 , 2 , 2 , 0 , 0 , 0 , 1 , 7 , 1 , 0 , 4 , 3 , 9 , 3 , 0 , 0 , 5 , 20, 3 , 0 , 0 , 3 , 0 , 0 , 1 , 2 , 0 , 0 , 0 , 0 , 0 , 19, 9 , 0 , 3 
 71  : 1 , 2 , 25, 8 , 3 , 24, 0 , 1 , 0 , 16, 0 , 7 , 0 , 9 , 0 , 3 , 16, 0 , 0 , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 11, 0 , 7 , 0 , 4 , 2 , 0 , 0 , 0 , 1 , 0 , 0 , 7 , 1 , 0 , 0 , 0 , 3 , 1 , 0 , 12, 0 , 26, 0 , 9 , 0 , 0 , 0 , 11, 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 14, 0 , 0 , 4 , 0 , 0 , 11, 0 , 0 , 3 , 0 , 3 , 0 , 0 
 72  : 33, 2 , 3 , 5 , 2 , 0 , 0 , 9 , 18, 19, 4 , 3 , 2 , 7 , 3 , 0 , 0 , 1 , 5 , 0 , 2 , 0 , 0 , 14, 24, 13, 26, 0 , 5 , 0 , 1 , 13, 25, 0 , 10, 0 , 0 , 0 , 1 , 0 , 13, 2 , 0 , 0 , 9 , 10, 0 , 2 , 29, 0 , 10, 7 , 0 , 1 , 0 , 8 , 0 , 17, 0 , 4 , 1 , 0 , 1 , 2 , 0 , 0 , 3 , 7 , 7 , 23, 9 , 0 , 4 , 0 , 0 , 4 , 3 , 7 , 1 , 0 
 73  : 1 , 15, 1 , 0 , 0 , 4 , 1 , 0 , 1 , 0 , 3 , 0 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 9 , 0 , 1 , 0 , 22, 0 , 3 , 0 , 0 , 2 , 3 , 2 , 0 , 0 , 0 , 6 , 0 , 18, 0 , 9 , 12, 0 , 12, 0 , 19, 6 , 0 , 3 , 0 , 0 , 0 , 0 , 32, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 13, 0 , 0 , 6 , 0 , 0 , 0 , 8 , 0 , 0 , 0 , 0 , 0 , 15, 5 , 0 , 0 , 0 
 74  : 0 , 0 , 7 , 19, 0 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 15, 7 , 5 , 20, 11, 0 , 0 , 2 , 0 , 4 , 5 , 0 , 6 , 0 , 4 , 0 , 10, 2 , 1 , 24, 0 , 9 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 2 , 3 , 0 , 0 , 10, 18, 0 , 0 , 0 , 0 , 0 , 5 , 10, 3 , 3 , 0 , 0 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 23, 0 , 7 , 4 , 0 , 2 , 0 
 75  : 0 , 0 , 0 , 0 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 5 , 0 , 0 , 0 , 12, 0 , 0 , 0 , 0 , 0 , 4 , 0 , 10, 1 , 8 , 0 , 15, 4 , 11, 1 , 0 , 10, 0 , 0 , 3 , 3 , 0 , 17, 9 , 0 , 6 , 0 , 5 , 18, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 4 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 9 , 0 , 0 , 7 , 20, 0 , 0 , 4 , 0 , 0 , 0 , 0 
 76  : 0 , 0 , 0 , 3 , 27, 0 , 0 , 8 , 0 , 0 , 17, 0 , 0 , 14, 1 , 6 , 2 , 7 , 0 , 4 , 25, 3 , 14, 0 , 1 , 31, 1 , 0 , 2 , 4 , 0 , 24, 0 , 16, 0 , 19, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 7 , 0 , 0 , 29, 1 , 0 , 0 , 2 , 1 , 6 , 2 , 10, 0 , 2 , 2 , 0 , 0 , 5 , 7 , 0 , 2 , 3 , 0 , 4 , 16, 0 , 31, 1 , 0 , 0 , 0 , 0 , 0 , 0 , 3 , 0 , 0 
 77  : 0 , 6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 3 , 0 , 19, 0 , 0 , 2 , 0 , 0 , 0 , 1 , 0 , 0 , 9 , 0 , 6 , 0 , 0 , 0 , 0 , 0 , 0 , 8 , 7 , 0 , 0 , 0 , 7 , 4 , 0 , 15, 0 , 0 , 0 , 7 , 5 , 2 , 5 , 0 , 4 , 0 , 11, 0 , 0 , 0 , 0 , 1 , 0 , 8 , 4 , 0 , 0 , 0 , 19, 0 , 0 , 15, 0 , 9 , 0 , 0 , 0 , 23, 5 , 1 , 0 , 0 , 0 , 11, 0 
 78  : 0 , 2 , 0 , 0 , 7 , 0 , 1 , 2 , 0 , 2 , 0 , 0 , 1 , 5 , 9 , 0 , 8 , 0 , 18, 3 , 8 , 0 , 0 , 18, 0 , 0 , 0 , 0 , 0 , 0 , 3 , 0 , 0 , 10, 0 , 0 , 0 , 0 , 16, 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 3 , 4 , 0 , 0 , 10, 1 , 10, 0 , 0 , 0 , 3 , 0 , 1 , 0 , 4 , 2 , 12, 0 , 0 , 0 , 0 , 4 , 6 , 1 , 0 , 4 , 4 , 0 , 5 , 0 , 0 , 0 , 0 
 79  : 0 , 4 , 0 , 1 , 0 , 33, 3 , 1 , 0 , 0 , 1 , 2 , 3 , 0 , 0 , 0 , 24, 13, 0 , 0 , 2 , 0 , 2 , 0 , 5 , 3 , 0 , 10, 0 , 7 , 5 , 10, 0 , 0 , 8 , 23, 0 , 0 , 3 , 0 , 0 , 23, 1 , 0 , 19, 0 , 0 , 7 , 24, 0 , 0 , 7 , 0 , 33, 0 , 1 , 23, 0 , 0 , 0 , 26, 15, 4 , 4 , 1 , 0 , 2 , 0 , 0 , 9 , 0 , 20, 0 , 6 , 0 , 0 , 0 , 5 , 0 , 0 
 80  : 1 , 0 , 6 , 1 , 3 , 0 , 0 , 1 , 3 , 0 , 1 , 22, 10, 0 , 3 , 3 , 3 , 1 , 0 , 0 , 9 , 0 , 0 , 1 , 0 , 7 , 14, 0 , 13, 0 , 4 , 0 , 5 , 0 , 3 , 1 , 0 , 1 , 1 , 0 , 0 , 1 , 3 , 0 , 2 , 0 , 3 , 0 , 3 , 7 , 0 , 5 , 6 , 0 , 12, 0 , 9 , 9 , 3 , 0 , 9 , 4 , 0 , 9 , 1 , 2 , 10, 18, 5 , 18, 0 , 2 , 14, 0 , 1 , 11, 11, 2 , 10, 20


### instance: myTrafic_2_O80_R80.txt
 - load: [338, 338, 338, 338, 338, 338, 338, 338, 338, 338, 338, 338, 338, 338, 339, 338, 339, 339, 338, 339, 338, 338, 338, 339, 338, 339, 338, 339, 339, 339, 339, 338, 338, 338, 339, 338, 338, 339, 339, 339, 338, 338, 338, 338, 337, 339, 339, 338, 339, 339, 339, 337, 338, 339, 337, 338, 339, 337, 338, 337, 338, 338, 337, 339, 338, 338, 337, 338, 339, 338, 339, 337, 337, 337, 339, 338, 338, 339, 337, 339]
 - std: 0.6637065082654561
 - matrix:
 1   : 3 , 0 , 1 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 16, 0 , 0 , 0 , 0 , 8 , 0 , 0 , 0 , 0 , 0 , 0 , 13, 5 , 8 , 0 , 0 , 6 , 16, 0 , 4 , 2 , 1 , 2 , 0 , 0 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 19, 2 , 0 , 0 , 0 , 9 , 0 , 0 , 0 , 8 , 0 , 9 , 0 , 17, 3 , 0 , 3 , 0 , 0 , 0 , 5 , 0 , 0 , 0 , 2 , 5 , 0 , 1 , 5 , 8 , 1 , 5 , 14, 0 , 5 
 2   : 9 , 0 , 0 , 0 , 0 , 0 , 5 , 0 , 0 , 4 , 0 , 0 , 1 , 4 , 0 , 29, 0 , 0 , 0 , 3 , 0 , 34, 0 , 0 , 17, 0 , 0 , 0 , 0 , 17, 2 , 0 , 0 , 5 , 2 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 3 , 0 , 0 , 5 , 0 , 1 , 0 , 0 , 9 , 0 , 0 , 23, 1 , 1 , 5 , 0 , 0 , 17, 13, 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 2 , 7 , 0 , 5 , 0 
 3   : 0 , 0 , 1 , 10, 4 , 1 , 0 , 26, 13, 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 16, 3 , 4 , 3 , 2 , 0 , 4 , 0 , 6 , 8 , 0 , 0 , 8 , 8 , 0 , 0 , 0 , 1 , 0 , 0 , 1 , 3 , 5 , 3 , 5 , 0 , 10, 0 , 12, 0 , 9 , 14, 0 , 7 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 6 , 1 , 6 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 3 , 0 , 4 , 0 , 2 , 16, 22, 0 , 0 , 0 , 6 
 4   : 3 , 2 , 6 , 11, 0 , 0 , 2 , 9 , 4 , 19, 2 , 0 , 8 , 9 , 30, 2 , 4 , 3 , 13, 1 , 4 , 10, 0 , 15, 5 , 4 , 0 , 0 , 0 , 21, 0 , 7 , 0 , 11, 20, 0 , 24, 8 , 0 , 7 , 0 , 0 , 3 , 0 , 2 , 2 , 8 , 0 , 4 , 8 , 2 , 11, 0 , 0 , 6 , 0 , 1 , 0 , 10, 2 , 1 , 4 , 0 , 5 , 1 , 0 , 0 , 4 , 6 , 8 , 1 , 0 , 17, 4 , 1 , 0 , 11, 0 , 1 , 2 
 5   : 5 , 0 , 0 , 14, 8 , 11, 2 , 12, 12, 0 , 0 , 0 , 0 , 12, 4 , 3 , 0 , 0 , 4 , 0 , 16, 18, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 20, 3 , 24, 0 , 0 , 0 , 0 , 3 , 0 , 13, 1 , 17, 3 , 3 , 0 , 3 , 3 , 0 , 1 , 0 , 6 , 7 , 1 , 4 , 12, 0 , 5 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 14, 0 , 29, 25, 2 , 0 , 0 , 3 , 6 , 0 , 14, 0 , 11, 0 , 4 , 0 , 30
 6   : 4 , 0 , 0 , 0 , 0 , 0 , 5 , 0 , 5 , 0 , 0 , 13, 4 , 0 , 0 , 1 , 1 , 12, 1 , 0 , 0 , 0 , 25, 0 , 5 , 13, 0 , 1 , 0 , 0 , 0 , 0 , 12, 5 , 0 , 0 , 0 , 1 , 6 , 2 , 1 , 15, 0 , 3 , 15, 3 , 0 , 1 , 0 , 7 , 0 , 1 , 8 , 6 , 0 , 0 , 2 , 0 , 0 , 3 , 0 , 0 , 0 , 3 , 0 , 9 , 4 , 5 , 0 , 13, 13, 16, 0 , 0 , 15, 6 , 30, 0 , 8 , 0 
 7   : 1 , 2 , 0 , 0 , 4 , 0 , 1 , 5 , 17, 13, 0 , 5 , 11, 0 , 0 , 0 , 1 , 0 , 0 , 0 , 13, 3 , 8 , 6 , 0 , 14, 3 , 0 , 21, 0 , 3 , 17, 0 , 0 , 0 , 0 , 1 , 1 , 1 , 15, 0 , 0 , 14, 19, 0 , 6 , 0 , 0 , 0 , 3 , 0 , 0 , 2 , 18, 0 , 2 , 0 , 9 , 0 , 15, 0 , 0 , 3 , 0 , 5 , 7 , 0 , 0 , 0 , 0 , 3 , 15, 0 , 18, 0 , 0 , 1 , 0 , 0 , 0 
 8   : 3 , 11, 1 , 11, 1 , 1 , 8 , 1 , 0 , 8 , 0 , 6 , 22, 23, 19, 5 , 0 , 0 , 4 , 6 , 14, 0 , 24, 0 , 0 , 13, 12, 5 , 0 , 12, 0 , 0 , 0 , 5 , 15, 15, 10, 5 , 0 , 1 , 1 , 0 , 8 , 10, 13, 6 , 15, 2 , 10, 5 , 0 , 15, 0 , 3 , 0 , 0 , 4 , 13, 14, 7 , 2 , 0 , 20, 2 , 21, 2 , 0 , 0 , 1 , 0 , 13, 2 , 4 , 1 , 14, 0 , 28, 13, 9 , 31
